#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime 
OK|OS09|36.588805|-96.726525|271.0|Osage, Oklahoma, USA||
OK|OS10|36.691407|-96.887095|319.0|Osage, Oklahoma, USA||
OK|OS12|36.675628|-96.627373|340.0|Osage, Oklahoma, USA||
OK|OS14|36.884968|-97.096605|340.0|Osage, Oklahoma, USA||
OK|OS15|36.959636|-96.687232|374.0|Osage, Oklahoma, USA||
OK|OWEN|35.595985|-97.755671|382.0|OWEN, Oklahoma, USA||
OK|PERY|36.26001|-97.235063|209.0|Perry, Oklahoma, USA||
OK|PW01|36.401833|-96.929266|321.0|PW01, Oklahoma, USA||
OK|PW10|36.36557|-96.83104|310.0|PW10, Oklahoma, USA||
OK|PW13|36.328488|-96.817845|290.0|PW13, Oklahoma, USA||
OK|PW17|36.245381|-96.7002|325.0|Pawnee, Oklahoma||
OK|PW18|36.278995|-97.044228|294.0|PW18, Oklahoma, USA||
OK|PW21|36.368846|-96.777113|278.0|PW21, Oklahoma, USA||
OK|PW30|36.416916|-96.821733|311.0|PW30, Oklahoma, USA||
OK|QUIN|35.2021|-95.4692|227.0|QUIN, Oklahoma, USA||
OK|QUOK|36.171423|-96.707911|296.0|Quay, Oklahoma, USA||
OK|RICK|35.99671|-98.47475|475.0|RICK, Oklahoma, USA||
OK|RLO2|36.168056|-95.0275|395.0|Rose, Oklahoma, USA||
OK|ROFF|34.665253|-96.85433|357.0|Roff, Oklahoma||
OK|ROSS|36.947236|-99.866688|615.0|Rosston, Oklahoma||
OK|ROYM|35.612176|-98.01279|447.0|ROYM, Oklahoma, USA||
OK|SAND|36.057605|-96.249926|283.0|SAND, Oklahoma, USA||
OK|SAYRE|35.411686|-99.705453|647.0|SAYRE, Oklahoma, USA||
OK|SC01|35.18467|-97.820268|384.0|Tuttle, Grady County, OK, USA||
OK|SC02|34.797728|-97.38899|324.0|Maysville, Oklahoma, USA||
OK|SC03|34.940115|-97.848971|350.0|Tuttle, Grady County, OK, USA||
OK|SC07|34.933706|-98.214031|437.0|SC07, Oklahoma, USA||
OK|SC08|34.687273|-96.393077|200.0|SC08, Oklahoma, USA||
OK|SC11|35.182585|-98.740646|423.0|SC11, Oklahoma, USA||
OK|SC19|36.220151|-97.843067|344.0|SC19, Oklahoma, USA||
OK|SC20|35.4027|-98.4409|490.0|Lookeba, Oklahoma, USA||
OK|SHAW|35.281133|-96.842048|325.0|SHAW, Oklahoma, USA||
OK|SMNL|35.29415|-96.56492|317.0|SMNL, Oklahoma, USA||
OK|SMO|35.523142|-97.474662|357.0|Science Museum, Oklahoma, USA||
OK|SPEN|34.119171|-95.317193|197.0|SPEN, Oklahoma, USA||
OK|SPLD|35.030903|-96.430798|244.0|SPLD, Oklahoma, USA||
OK|SPRA|35.709986|-97.606371|321.0|SPRA, Oklahoma, USA||
OK|STIG|35.3406|-95.1056|256.0|STIG, Oklahoma, USA||
OK|STRB|35.863341|-97.251549|335.0|STRB, Oklahoma, USA||
OK|SWTZ|35.63373|-98.155505|422.0|SWTZ, Oklahoma, USA||
OK|TASC|35.518|-96.750436|270.0|TASC, Oklahoma, USA||
OK|TG11|35.269013|-97.814551|412.0|TG11, Oklahoma, USA||
OK|TISH|34.44016|-96.5436|225.0|Milburn, Oklahoma, USA||
OK|TUTL|35.317891|-97.768146|376.0|TUTL, Oklahoma, USA||
OK|U32A|36.3795|-99.0014|525.0|Winter Ranch, Mooreland, Oklahoma, USA||
OK|VIAN|35.620263|-95.022125|264.0|VIAN, Oklahoma, USA||
OK|W35A|35.15274|-96.87453|322.0|Tecumseh, Oklahoma, USA||
OK|WADE|34.148858|-97.61923|286.0|WADE, Oklahoma, USA||
OK|WELL|35.792833|-97.062435|317.0|WELL, Oklahoma, USA||
OK|WILZ|35.536111|-96.737778|275.0|WILZ, Oklahoma, USA||
OK|WINA|35.335403|-97.921441|394.0|WINA, Oklahoma, USA||
OK|WLB2|34.946194|-95.387417|214.0|Wilburton, Oklahoma, USA||
OK|X34A|34.60102|-97.83256|364.0|Smith Ranch, Marlow, Oklahoma, USA||
ON|ABR01|-17.964609|-38.695862|38.0|"OBSN: [ABR01] Abrolhos, BA"||
ON|ALF01|-20.616865|-40.725212|22.0|"OBSN: [ALF01] Guarapari, ES"||
ON|ANA01|-14.531001|-40.74522|740.7|"OBSN: [ANA01] Lindo Horizonte, BA"||
ON|CAM01|-21.825657|-41.657402|31.0|OBSN: [CAM01] Campos, RJ||
ON|DUB01|-22.080967|-42.374184|623.0|OBSN: [DUB01] Duas Barras, RJ||
ON|GDU01|-13.72|-39.575279|251.0|"OBSN: [GDU01] Guandu, BA"||
ON|GUA01|-16.58349|-39.805344|198.0|"OBSN: [GUA01] Guaratinga, BA"||
ON|MAJ01|-27.397245|-49.011795|344.0|OBSN: [MAJ01] Major Gercino, SC||
ON|MAN01|-22.86516|-43.964092|617.0|OBSN: [MAN01] Mangaratiba, RJ||
ON|PET01|-24.290108|-47.275345|150.0|OBSN: [PET01] Pedro de Toledo, SP||
ON|RIB01|-19.314217|-40.394363|216.0|OBSN: [RIB01] Rio Bananal, ES||
ON|SLP01|-23.324301|-45.155899|1117.0|OBSN: [SLP01] Sao Luis do Paraitinga, SP||
ON|TER01|-28.531839|-49.12907|315.0|OBSN: [TER01] Treze de Maio, SC||
ON|TIJ01|-25.908848|-49.024242|1049.0|OBSN: [TIJ01] Tijucas do Sul, PR||
ON|VAS01|-22.280081|-43.442623|402.0|OBSN: [VAS01] Vassouras, RJ||
OO|AXAS1|45.933555|-129.999235|-1534.0|RSN Axial Ashes 1||
OO|AXAS2|45.933782|-130.014094|-1545.0|RSN Axial Ashes 2||
OO|AXBA1|45.820222|-129.736393|-2610.0|RSN Axial Base 1||
OO|AXCC1|45.954683|-130.008979|-1527.0|RSN Axial Central Caldera 1||
OO|AXEC1|45.949577|-129.9797|-1512.0|RSN Axial East Caldera 1||
OO|AXEC2|45.939671|-129.973776|-1519.0|RSN Axial East Caldera 2||
OO|AXEC3|45.93607|-129.978545|-1516.0|RSN Axial East Caldera 3||
OO|AXID1|45.92572|-129.978031|-1527.5|RSN Axial International||
OO|HYS11|44.573029|-125.152499|-818.0|RSN Hydrate Summit 1-1||
OO|HYS12|44.573195|-125.143917|-788.0|RSN Hydrate Summit 1-2||
OO|HYS13|44.567411|-125.144196|-790.0|RSN Hydrate Summit 1-3||
OO|HYS14|44.569218|-125.148115|-773.0|RSN Hydrate Summit 1-4||
OO|HYSB1|44.509772|-125.405299|-2909.0|RSN Hydrate Slope Base||
OV|CAO2|9.688|-85.107002|179.0|no, Puntarenas||
OV|LAFE|9.8072|-84.910301|69.0|Finca La Fe,Paquera, Puntarenas||
OV|VAVL|10.4373|-84.709099|749.0|VAVL, Volcan Arenal, Volcano Lodge||
OV|VPCC|10.268144|-84.204591|1135.0|Nueva Cinchona, Volcan Poas||
OV|VPNC|10.201533|-84.23505|2393.0|Volcan Poas - North Crater||
OV|VPRS|10.23363|-84.276914|1419.0|Rio Segundo, Volcan Poas||
OV|VRBA|10.8664|-85.326|732.0|Volcan Rincon de la Vieja, Sensoria,Buenos Aires,||
OX|ACOM|46.547901|13.5149|1715.0|Acomizza||
OX|CIMO|46.3116|12.4448|710.0|Cimolais||
OX|PRED|46.442799|13.565|902.0|Cave del Predil||
OX|SABO|45.987499|13.6337|575.0|Sabotino||
PB|B001|48.043072|-123.131409|237.0|golbeck01bwa2005, Sequim, WA, USA||
PB|B004|48.201923|-124.42701|30.0|hokofallsbwa2005, Sekiu, WA, USA||
PB|B005|48.059547|-123.503281|302.7|shoresnw1bwa2005, Port Angeles, WA, USA||
PB|B006|48.0588|-123.500801|302.0|shoresne2bwa2005, Port Angeles, WA, USA||
PB|B007|48.057575|-123.504112|293.0|shoresso3bwa2005, Shores, WA, USA||
PB|B009|48.64867|-123.451172|15.0|pacgeosi1bbc2005, Sidney, BC, CA||
PB|B010|48.650169|-123.451332|5.0|pacgeosi2bbc2005, Sidney, BC, CA||
PB|B011|48.649544|-123.448189|22.0|pacgeosi3bbc2005, Sidney, BC, CA||
PB|B012|48.924625|-125.541977|13.0|ucluelet1bbc2005, Ucluelet, BC, CA||
PB|B013|47.813|-122.910797|75.3|pnycrk013bwa2007, Quilcene, WA, USA||
PB|B014|47.513302|-123.8125|64.7|quinlt014bwa2008, Olympic NP, WA, USA||
PB|B017|46.995998|-123.557503|33.9|flinkm017bwa2007, Montesano, WA, USA||
PB|B018|46.9795|-123.020302|10.0|delphi018bor2006, Delphi,  OR, USA||
PB|B019|46.652699|-123.651802|9.0|waldrf019bwa2008, Raymond, WA, USA||
PB|B020|46.382702|-123.844498|31.2|wirkla020bwa2008, Naselle, WA, USA||
PB|B022|45.954609|-123.931046|10.0|seaside22bor2006, OR, USA||
PB|B023|46.111198|-123.078697|177.4|cataln023bor2008, Claskanie, OR, USA||
PB|B024|45.637798|-123.855797|37.7|kuntza024bor2006, Portland, OR, USA||
PB|B026|45.309353|-123.823051|232.0|roosbc026bor2007, Portland, OR, USA||
PB|B027|44.497334|-122.962166|216.0|lester027bor2007, Albany, OR, USA||
PB|B028|44.493668|-122.963837|140.0|lester028bor2007, Albany, OR, USA||
PB|B030|43.971298|-122.771698|263.6|pattrs030bor2007, Springfield, OR, USA||
PB|B031|43.664299|-123.396698|71.0|hergrt031bor2007, Hergert, OR, USA||
PB|B032|43.667999|-123.392303|63.8|hergrt032bor2007, Hergert, OR, USA||
PB|B033|43.291698|-123.124496|312.1|vanvlk033bor2007, Glide, OR, USA||
PB|B035|42.503513|-123.383415|370.0|grants035bor2006, OR, USA||
PB|B039|41.4667|-122.4847|923.9|cofflt039bcn2007, Weed, CA, USA||
PB|B040|41.8308|-122.4205|819.5|yorkmn040bcn2007, Montague, CA, USA||
PB|B045|40.436001|-123.996498|29.4|rdcrst045bcn2008, Pepperwood, CA, USA||
PB|B046|40.321972|-124.284302|44.0|mattol046scn2008, Petrolia, CA, USA||
PB|B049|40.237499|-123.819702|117.0|mirand049scn2008, Mendocino, CA, USA||
PB|B054|37.860199|-122.199501|405.6|sibley054bcn2008 , Orinda, CA, USA||
PB|B057|38.027302|-122.565498|14.4|lucasv057bcn2008, Lucas Valley, CA, USA||
PB|B058|36.7995|-121.580803|114.2|sjgrad058bcn2007, San Juan Bautista, CA, USA||
PB|B065|36.743668|-121.474167|643.0|gabiln065bcn2007, San Juan Bautista, CA, USA||
PB|B066|36.857533|-121.592167|67.0|rockrd066bcn2007, San Juan Bautista, CA, USA||
PB|B067|36.764999|-121.565498|126.2|stoney067bcn2007, San Juan Bautista, CA, USA||
PB|B072|35.831|-120.345|397.7|goldhl072bcn2007, Parkfield, CA, USA||
PB|B073|35.9467|-120.4717|535.3|varian073bcs2006, Parkfield, CA, USA||
PB|B075|35.929199|-120.515297|583.0|flengt075bcs2006, Parkfield, CA, USA||
PB|B076|35.9398|-120.424797|445.0|donnal076bcs2006, Parkfield, CA, USA||
PB|B078|35.8377|-120.3452|386.8|goldhl078bcs2006, Parkfield, CA, USA||
PB|B079|35.715698|-120.205704|436.6|jackcn079bcs2006, Parkfield, CA, USA||
PB|B081|33.711166|-116.714165|1467.0|keenwi081bcs2006, Anza, CA, USA||
PB|B082|33.598183|-116.596008|1374.8|pathfi082bcs2006, Anza, CA, USA||
PB|B082A|33.598183|-116.596008|1374.8|pathfi082bcs2006, Anza, CA, USA||
PB|B086|33.5575|-116.531|1392.0|santar086bcs2006, Anza, CA, USA||
PB|B087|33.495499|-116.602669|1139.0|fordra087bcs2006, Anza, CA, USA||
PB|B088|33.37495|-116.62052|1403.9|skyoks088bcs2007, Anza, CA, USA||
PB|B093|33.59369|-116.7641|1229.6|trippf093bcs2007, Anza, CA, USA||
PB|B201|46.303299|-122.264801|990.0|coldwt201bwa2007, Mt St Helens, WA, USA||
PB|B202|46.2447|-122.1367|1218.6|windyr202bwa2007, Mt St Helens, WA, USA||
PB|B206|44.717701|-110.511703|2399.5|canyon206bwy2008, Yellowstone, WY, USA||
PB|B207|44.619|-110.8485|2182.0|madisn207bwy2007, Yellowstone, Wy, USA||
PB|B208|44.5602|-110.4015|2405.8|lakejn208bwy2007, Yellowstone, Wy, USA||
PB|B900|35.686|-120.003|219.5|blacka900bcn2007, Parkfield, CA, USA||
PB|B901|35.6897|-120.142|275.3|indspr901bcn2007, Parkfield, CA, USA||
PB|B916|36.1925|-117.6685|1859.9|marips916bcs2008, China Lake, CA, USA||
PB|B917|35.4053|-117.258797|1192.0|tonyso917bcs2008, China Lake, CA, USA||
PB|B926|48.820202|-124.131203|191.6|cowich926bbc2007, Port Renfrew, BC, Canada||
PB|B927|49.2188|-124.811302|39.0|albern927bbc2007, Port Alberni, BC, USA||
PB|B928|48.833698|-125.134499|9.5|bamfld928bbc2007, Bamfield, BC, Canada||
PB|B932|40.275002|-124.221199|52.0|burogh932scn2008, Petrolia, CA, USA||
PB|B933|40.060001|-123.969002|268.1|mckeem933bcn2008, Thorn Junction, CA, USA||
PB|B934|39.844501|-123.691399|331.0|legget934bcn2008, Leggett, CA, USA||
PB|B935|40.478699|-123.573196|696.7|dinsmr935bcn2008, Dinsmore, CA, USA||
PB|B941|46.986801|-122.219002|151.0|kapows941bwa2008, Kapowsin, WA, USA||
PB|B943|47.813202|-122.911301|84.2|pnycrk943bwa2008, Seattle, WA, USA||
PB|B944|44.3897|-110.5438|2364.6|grantt944bwy2008, Yellowstone, WY, USA||
PB|B945|44.894001|-110.744102|2241.4|panthr945swy2008, Yellowstone, WY, USA||
PB|B946|33.5373|-116.592499|1429.0|sagebf946bcs2010, Anza, CA, USA||
PB|B950|44.712799|-110.678497|2328.4|norris950bwy2013, Yellowstone, WY, USA||
PE|ALL00|41.618694|-78.823608|635.0|Strong-motion station||
PE|ALL03|41.625469|-78.81337|630.0|ALL03||
PE|ALL04|41.609386|-78.825058|627.0|ALL04||
PE|ALL05|41.620754|-78.830849|611.0|ALL05||
PE|IUPA|40.60667|-79.16967|398.0|Indiana University of Pennsylvania, Indiana, PA||
PE|PABE|41.034714|-77.651588|204.0|Bald Eagle State Park, Howard, PA||
PE|PABK|40.266521|-78.583679|482.0|Blue Knob State Park, Imler, PA||
PE|PACC|41.32273|-79.0769|449.0|Clear Creek State Park, Sigel, PA||
PE|PACH|41.75666|-79.171432|431.0|Chapman State Park, Clarendon, PA||
PE|PACW|39.995014|-77.924789|394.0|Cowans Gap State Park, Fort Loudon, PA||
PE|PADC|40.20529|-77.20025|164.0|Dickinson College, Carlisle, PA||
PE|PAGS|40.2277|-76.7222|120.0|PA Geological Survey, Middletown, PA||
PE|PAKC|41.37471|-77.932533|294.0|Kettle Creek State Park, Renovo, PA||
PE|PAKS|40.376099|-79.379509|336.0|Keystone State Park, Derry Township, PA||
PE|PALB|40.458912|-77.167831|145.0|Little Buffalo State Park, Newport, PA||
PE|PALR|41.725094|-77.760063|537.0|Lyman Run State Park, Galeton, PA||
PE|PAMP|41.805901|-76.668892|348.0|Mt. Pisgah State Park, Troy, PA||
PE|PAMR|40.9398|-80.097298|393.0|Moraine State Park, Slippery Rock, PA||
PE|PAOC|41.515961|-79.681091|337.0|Oil Creek State Park, Oil Creek, PA||
PE|PAPL|41.29899|-75.21392|572.0|Promised Land State Park, Greentown, PA||
PE|PARS|39.886318|-80.445221|305.0|Ryerson Station State Park, Wind Ridge, PA||
PE|PASH|40.026001|-78.635689|393.0|Shawnee State Park, Schnellsburg, PA||
PE|POV1|41.183837|-78.578447|422.0|PA SWD site 1||
PE|POV2|41.21136|-78.558158|543.0|PA SWD site 2||
PE|POV3|41.216468|-78.60259|506.0|PA SWD site 3||
PE|POV4|41.161038|-78.633248|655.0|PA SWD site 4||
PE|PSA2|40.543797|-78.412065|414.0|PSU Altoona Campus, Altoona, PA||
PE|PSBK|40.363209|-75.973801|83.0|PSU Berks Campus, Reading, PA||
PE|PSBV|40.679951|-80.297501|307.0|PSU Beaver Campus, Monaca, PA||
PE|PSDB|41.12748|-78.75312|437.0|PSU Dubois Campus, Dubois, PA||
PE|PSMA|39.84301|-77.543404|299.0|PSU Mont Alto Campus, Mont Alto, PA||
PE|PSSH|41.235001|-80.507599|265.0|PSU Shenango Campus, Sharon, PA||
PE|PSSK|40.642586|-76.164978|227.0|PSU Schuylkill Campus, Schuylkill Haven, PA||
PE|PSUB|39.92726|-75.45126|110.0|PSU Brandywine Campus, Media, PA||
PE|PSUF|39.944199|-79.658798|373.0|PSU Fayette Campus, Uniontown, PA||
PE|PSWB|41.305473|-76.015182|398.0|PSU Wilkes-Barre Campus, Wilkes-Barre, PA||
PE|UPAO|40.48253|-80.02056|274.0|University of Pittsburgh, Pittsburgh, PA, USA||
PE|WRPS|40.79418|-77.86532|320.0|PSU, University Park, PA, USA||
PE|ZEL1|41.081585|-78.74588|516.0|PA SWD Zelman #1||
PI|EP00|34.074|-106.919|1430.0|EP00||
PI|NP02|34.074001|-106.918999|1430.0|Socorro,NM USA||
PI|SP00|34.074001|-106.918999|1430.0|Socorro,NM USA||
PI|WP00|34.074|-106.919|1430.0|WEST_00||
PL|BEL|51.837002|20.792|180.0|PLSN Station Belsk, Poland||
PL|GKP|53.269699|17.2367|115.0|GORKA KLASZTORNA, POLAND||
PL|HSPB|77.001877|15.53318|11.0|||
PL|KSP|50.8428|16.2931|353.0|KSIAZ, POLAND||
PL|KWP|49.631401|22.7075|448.0|PLSN/GEOFON Station Kalwaria Paclawska, Poland||
PL|NIE|49.4189|20.313101|649.0|PLSN Station Niedzica, Poland||
PL|OJC|50.219501|19.798401|391.0|||
PM|PESTR|38.867168|-7.590169|410.0|Estremoz, Portugal||
PM|PFVI|37.132832|-8.826829|189.0|Vila do Bispo, Portugal||
PM|PVAQ|37.403671|-7.717329|200.0|Vaqueiros, Portugal||
PM|ROSA|38.720829|-28.247|310.0|||
PO|MATQ|49.7589|-77.6376|280.0|Matagami, QC, CA||
PQ|ALBHB|48.38985|-123.487609|40.0|Albert Head, Victoria, BC, Canada||
PQ|BLKMN|67.967953|-135.395253|72.0|Black Mountain, NWT||
PQ|CMBN|69.1206|-105.0419|0.005|Cambridge Bay, NU, Canada||
PQ|DAOB|48.520348|-123.41927|228.0|Dominion Astrophysical Observatory, Victoria, BC, Canada||
PQ|HAKB|51.6474|-128.1423|45.0|Hakai Institute, Calvert Island, BC||
PQ|LHLYB|48.536332|-123.729633|740.0|Mount Healy, CRD Watershed, BC||
PQ|NBC4|55.68728|-120.66024|815.0|Northern British Columbia Site Four||
PQ|NBC5|57.523109|-122.677628|1161.0|Northern British Columbia Site Five||
PQ|NBC7|57.01388|-121.49736|822.0|Z||
PQ|NBC8|56.57308|-122.40441|709.0|Northern British Columbia Site Eight||
PQ|NOWN|65.2958|-126.7145|0.193|Norman Wells Quarry, NT||
PQ|OGILY|65.3609|-138.3063|602.0|Ogilvie Highway Yard, Yukon||
PQ|TSIIG|67.441|-133.742|56.0|Tsiigehtchic, Northwest Territory||
PQ|TUKN|69.4382|-132.9945|2.0|Tuktoyaktuk, NWT, Canada||
PQ|ULUN|70.7363|-117.762|5.0|Ulukhaktok, Victoria Island, NWT, Canada||
PR|ACPR|12.505711|-70.00108|18.0|International School of Aruba UNESCO||
PR|AGPR|18.46749|-67.11118|119.874|Aguadilla PR||
PR|AOPR|18.346645|-66.753979|355.146|Observatorio Arecibo PR||
PR|BRR1|18.189345|-66.30442|655.0|Barranquitas Fire Station||
PR|CBR1|18.089592|-67.14703|16.0|Cabo Rojo Fire Station||
PR|CELP|18.07485|-66.579167|197.0|CELP||
PR|CG01|18.226839|-66.040894|80.73|Emergency management office, Caguas||
PR|CLS1|18.34174|-66.46806|20.0|Ciales Fire Station||
PR|COM1|18.077385|-66.368454|183.0|Coamo Fire Station||
PR|CRPR|18.0064|-67.1096|64.88|CRPR||
PR|CUPR|18.30746|-65.282628|13.9|CUPR||
PR|ECPR|18.31875|-66.36288|207.0|ECPR||
PR|EMPR|18.477098|-66.529495|18.0|EMPR||
PR|FAPR|18.216646|-65.656591|58.0|Fundacion de Amor||
PR|GBPR|17.975053|-66.879258|193.0|Bosque Seco Guanica||
PR|GCPR|18.309091|-66.08366|101.0|GCPR||
PR|GNC1|17.972204|-66.908646|3.0|Guanica OMME||
PR|GY01|18.357885|-66.115921|20.0|Guaynabo Fire Station||
PR|GYM1|17.972|-66.11406|38.0|Guayama Fire Station||
PR|GYN1|18.019999|-66.79153|11.0|Guayanilla Fire Station||
PR|HM01|18.153996|-65.827728|43.0|Humacao Fire Station||
PR|ICMP|17.886336|-66.527089|10.0|ICMP||
PR|IDE|18.384447|-67.47915|203.073|Isla de Desecheo||
PR|IGPR|17.965485|-66.106852|10.0|IGPR||
PR|ISPR|18.08465|-67.049035|86.0|Universidad Interamaricana de San German||
PR|LSP|18.175731|-67.085816|389.85|Cerro Las Mesas||
PR|MLPR|17.969428|-67.044223|31.0|MLPR||
PR|MNB1|18.005018|-65.901512|22.0|Maunabo Fire Station||
PR|MRC1|18.184631|-66.981827|464.0|Maricao Fire Station||
PR|NGB1|18.213261|-65.741379|48.0|Naguabo Fire Station||
PR|OBIP|18.042798|-66.606233|103.0|OBIP||
PR|PCDR|18.514463|-68.380977|4.0|PCDR||
PR|PDPR|18.018097|-66.022208|42.0|PDPR||
PR|PRSN|18.217486|-67.144673|27.0|PRSN||
PR|QBPR|18.477231|-66.938815|75.0|QBPR||
PR|ROPR|18.337624|-67.249949|11.0|ROPR||
PR|SMDR|19.2898|-69.1882|15.0|SMDR||
PR|SNG1|18.0932|-67.03059|30.0|San German Fire Station||
PR|SNS1|18.33596|-66.994507|78.0|San Sebastian Fire Station||
PR|TA02|18.329515|-66.016396|53.0|Carraizo Dam Free Field||
PR|TBVI|18.420173|-64.620267|49.0|TBVI||
PR|UUPR|18.252777|-66.720185|203.1|UUPR||
PR|ZCPR|18.254189|-65.640482|11.0|Zona Ceiba Puerto Rico||
PS|CHUK|7.4638|151.8554|10.0|Chuuk, Micronesia||
PS|INU|35.3482|137.0285|132.3|Inuyama, Japan||
PS|JAY|-2.5147|140.703|439.0|Jayapura, Indonesia||
PS|KOR|7.3436|134.4741|10.0|Korror, Palau||
PS|OGS|27.057|142.203|20.0|Chichijima, Bonin Islands, Japan||
PS|PATS|6.8367|158.315201|10.0|Pohnpei, Micronesia||
PS|TJN|36.3772|127.3638|60.0|Daejeon, Korea||
PS|VIVO|18.6498|105.6965|10.0|Vinh, Vietnam||
PT|DHH|21.263201|-157.800598|125.0|Diamond Head, Oahu, Hawaii||
PT|HILB|19.7033|-155.080597|35.0|Hilo UH Campus, Hawaii||
PT|HLK|20.758301|-156.247894|2132.0|Haleakala National Park HQ, Maui, Hawaii||
PT|KEKH|21.982901|-159.710999|54.0|Kekaha, Kauai, Hawaii||
PT|KHU|19.246099|-155.615005|1937.0|Kahuku Ranch||
PT|KKH|19.6535|-156.016998|13.0|Kailua-Kona, Hawaii||
PT|LIH|21.987|-159.338806|26.0|Lihue, Kauai, Hawaii||
PT|LPH|19.991899|-155.240906|8.0|Laupahoehoe, Hawaii||
PT|MHA|20.184601|-155.900406|5.0|Mahukona, Hawaii||
PT|MLOA|19.5359|-155.576401|3399.0|Mauna Loa Observatory, Hawaii||
PY|BPH01|33.611|-116.455498|1292.0|Pinon Flat Observatory, CA, USA||
PY|BPH02|33.6106|-116.455|1289.0|Pinon Flat Observatory, CA, USA||
PY|BPH03|33.6102|-116.4555|1285.0|Pinon Flat Observatory, CA, USA||
PY|BPH04|33.6106|-116.456001|1287.0|Pinon Flat Observatory, CA, USA||
PY|BPH06|33.6105|-116.4525|1294.0|Pinon Flat Observatory, CA, USA||
PY|BPH08|33.6106|-116.457901|1300.0|Pinon Flat Observatory, CA, USA||
PY|BPH09|33.612598|-116.4599|1295.0|Pinon Flat Observatory, CA, USA||
PY|BPH10|33.6125|-116.452|1300.0|Pinon Flat Observatory, CA, USA||
PY|BPH11|33.6055|-116.4519|1300.0|Pinon Flat Observatory, CA, USA||
PY|BPH12|33.6056|-116.46|1251.0|Pinon Flat Observatory, CA, USA||
PY|BPH13|33.6092|-116.459999|1300.0|Pinon Flat Observatory, CA, USA||
PY|PFOIX|33.6106|-116.4554|1280.0|Pinyon Flats Observatory, IXBlue, CA, USA||
PY|TPFO|33.606|-116.4544|1275.0|Pinon Flats, CA, USA||
QN|ALPH|37.364081|-115.163231|1053.39|Alamo Pump House||
QN|AVTO|36.569064|-116.459017|739.8|Amargosa Valley Town Office, NV, CEMP||
QN|BTPS|36.912331|-116.75485|1007.12|Beatty Postal Station, NV, CEMP||
QN|GFLB|37.710567|-117.240381|1732.07|Goldfield Library, NV, CEMP||
QN|ISHS|36.576908|-115.677398|958.64|Indian Springs High School, NV, CEMP||
QN|SCFL|37.278481|-117.0181|1221.7|Sarcobatus Flats, NV, CEMP||
QN|TCNM|38.060417|-117.220497|1880.04|Tonopah Central Nevada Museum, NV, CEMP||
QN|TCPC|35.84833|-116.22722|407.36|Tecopa, CA, CEMP||
QN|TSRA|38.203747|-116.173967|1566.11|Twin Springs Ranch, NV, CEMP||
QZ|AKST|45.734274|62.857266|54.0|Aksuat Kazakhstan (SNECCA)||
QZ|ALGA|49.986897|57.210083|250.0|Alga Kazakhstan (SNECCA)||
QZ|BRZS|49.981769|72.677469|470.0|Bereznyaki Kazakhstan (SNECCA)||
QZ|BTLS|45.041292|74.046114|303.0|Baital Kazakhstan (SNECCA)||
QZ|CHM|42.348271|69.573528|471.0|Shymkent Kazakhstan (SNECCA)||
QZ|DJB|42.890238|71.331743|592.0|Dzhambul Kazakhstan (SNECCA)||
QZ|FDRN|51.26934|51.769418|43.0|Federovka Kazakhstan (SNECCA)||
QZ|INDER|48.501565|51.694986|-19.0|Inderbor Kazakhstan (SNECCA)||
QZ|JBGS|42.433961|70.475084|1073.0|Jabagly Kazakhstan (SNECCA)||
QZ|SEM|50.403587|80.257129|167.0|SEMEY (Semipalatinsk) Kazakhstan (SNECCA)||
QZ|SHLS|43.161116|79.885194|2061.0|Shalkode Kazakhstan (SNECCA)||
QZ|TDK|45.002246|78.40445|517.0|Taladykorgan Kazakhstan (SNECCA)||
QZ|TLG|43.248667|77.223679|1214.0|Talgar Kazakhstan (SNECCA)||
QZ|USHN|49.969499|82.743909|331.0|Ushanova Kazakhstan (SNECCA)||
QZ|ZHTS|40.764944|68.290297|223.0|Zhetysay Kazakhstan (SNECCA)||
QZ|ZSN|47.462283|84.866045|581.0|Zaisan Kazakhstan (SNECCA)||
RC|CMI|44.516549|-111.617296|2262.0|Centenial Mountain||
RE|BOCA|39.389816|-120.096309|1712.0|Boca Dam Crest Center||
RE|BOCA1|39.38923|-120.095821|1684.0|Boca Dam Toe Center||
RE|BOCA2|39.38893|-120.09689|1697.0|Boca Dam Freefield||
RE|BRBY|34.58686|-119.98126|234.0|Bradbury Dam Center Crest||
RE|BRBY1|34.586619|-119.982051|201.0|Bradbury Dam Toe Center||
RE|BRBY2|34.5895|-119.98653|203.0|Bradbury Dam Freefield||
RE|BRBY3|34.582365|-119.980601|230.2|Bradbury Dam Spillway Wall||
RE|CAFE|46.64875|-111.7274|1156.7|Canyon Ferry Dam Crest Center||
RE|CAFE1|46.648492|-111.727849|1100.3|Canyon Ferry Dam Toe Station||
RE|CAFE2|46.65026|-111.72697|1186.0|Canyon Ferry Dam Freefield||
RE|CSTS|34.37119|-119.3353|181.0|Casitas Dam Crest Center Station||
RE|CSTS1|34.37006|-119.3339|132.0|Casitas Dam Toe-Berm Center Station||
RE|CSTSL|34.37307|-119.33394|181.0|CSTSL||
RE|CSTSR|34.36904|-119.33863|181.0|CSTSR||
RE|EACA|40.92045|-111.60099|1738.0|East Canyon||
RE|EACA2|40.9211|-111.60333|1691.0|East Canyon||
